,0,1,2,3,4,5
55,0.3281328936,0.01367847379,0.1484375,0.0,0.0,1.0
56,0.3265020207,0.003188038493,0.109375,0.0,0.0,1.0
57,0.3411469189,0.01034283275,0.109375,0.0,0.0,1.0
58,0.3779628267,0.008617698617,0.08203125,0.0,0.0,1.0
59,0.6680815448,0.01280625627,0.1484375,0.0,0.0,1.0
60,0.6614203761,0.01079865453,0.1484375,0.0,0.0,1.0
61,0.6964044631,0.01452348394,0.19921875,0.0,0.0,1.0
62,0.6737871766,0.007636597371,0.1484375,0.0,0.0,1.0
63,0.07399418488,0.004892626663,0.26171875,0.0,0.0,0.0
64,0.07794642212,0.0355146198,0.19921875,0.0,0.0,0.0
65,0.06172217273,0.00776537687,0.1484375,0.0,0.0,0.0
66,0.1059781474,0.007107060734,0.19921875,0.0,0.0,0.0
67,0.1331434656,0.007659000047,0.19921875,0.0,0.0,0.0
68,0.1233193402,0.004036721222,0.1484375,0.0,0.0,0.0
69,0.1525232392,0.004647498519,0.1484375,0.0,0.0,0.0
70,0.09805702592,0.003705912194,0.19921875,0.0,0.0,0.0
71,0.0400603272,0.001301582427,0.1484375,0.0,0.0,0.0
72,0.04667293627,0.001801720611,0.1484375,0.0,0.0,0.0
73,0.05293945813,0.002005793474,0.1484375,0.0,0.0,0.0
74,0.04829988964,0.001995081842,0.1484375,0.0,0.0,0.0
75,0.3718983312,0.01149708249,0.19921875,0.0,0.0,0.0
76,0.399646696,0.02520965469,0.109375,0.0,0.0,0.0
77,0.412848077,0.06598829645,0.1484375,0.0,0.0,0.0
78,0.4487487403,0.01605191942,0.109375,0.0,0.0,0.0
79,0.07058201028,0.06774088988,0.1484375,0.0,0.0,0.0
80,0.1886170744,0.01195852914,0.109375,0.0,0.0,0.0
81,0.1551074195,0.002048171278,0.1484375,0.0,0.0,0.0
82,0.1614309304,0.004224416485,0.109375,0.0,0.0,0.0
83,0.2130090352,0.03673480305,0.1484375,0.0,0.0,0.0
84,0.2862391612,0.003496650188,0.1484375,0.0,0.0,0.0
85,0.5059873549,0.01058415312,0.19921875,0.0,0.0,0.0
86,0.4349494719,0.003901360461,0.1484375,0.0,0.0,0.0
87,0.3440368834,0.0214101254,0.1484375,0.0,0.0,0.0
88,0.1861310325,0.003420426719,0.109375,0.0,0.0,0.0
89,0.2424290068,0.004229052475,0.1484375,0.0,0.0,0.0
90,0.02000485864,0.008803379676,0.80078125,0.0,0.0,0.0
91,0.09408395292,0.03212063145,0.80078125,0.0,0.0,0.0
92,0.02604429273,0.02616141141,0.80078125,0.0,0.0,0.0
93,0.03891337658,0.005291533066,0.80078125,0.0,0.0,0.0
94,0.09506699998,0.03576249829,0.80078125,0.0,0.0,0.0
95,0.08704864031,0.01701119386,0.80078125,0.0,0.0,0.0
96,0.04734427156,0.04327692915,0.80078125,0.0,0.0,0.0
97,0.02286785495,0.03250406867,0.80078125,0.0,0.0,0.0
98,0.01530462988,0.01581695315,0.80078125,0.0,0.0,0.0
99,0.01985004676,0.0118409317,0.80078125,0.0,0.0,0.0
100,0.01123381452,0.00322635114,0.80078125,0.0,0.0,0.0
101,0.01179165479,0.001514026115,0.80078125,0.0,0.0,0.0
102,0.01349330064,0.01473718463,0.80078125,0.0,0.0,0.0
103,0.0110357424,0.005901959284,0.80078125,0.0,0.0,0.0
104,0.01074557044,0.004304812984,0.80078125,0.0,0.0,0.0
105,0.01172376239,0.008118388436,0.80078125,0.0,0.0,0.0
106,0.5241554897,0.0199158738,0.80078125,0.0,0.0,0.0
107,0.1107729098,0.02883407558,0.1484375,0.01171875,0.00390625,0.0
108,0.1576105304,0.009646903346,0.1484375,0.0,0.0,0.0
109,0.05322637359,0.002423649159,0.1484375,0.0,0.0,0.0
110,0.02937924669,0.002134569891,0.19921875,0.0,0.0,0.0
111,0.07966071252,0.005072904459,0.1484375,0.0,0.0,0.0
112,0.1279716341,0.003388785803,0.1484375,0.0,0.0,0.0
113,0.1500963343,0.00223502403,0.1484375,0.0,0.0,0.0
114,0.1078256411,0.00618765251,0.109375,0.03125,0.03125,0.0
115,0.3091355183,0.005061227882,0.1484375,0.0,0.0,0.0
116,0.4268502538,0.001590086423,0.1484375,0.0,0.00390625,0.0
117,0.3325306839,0.0009937094189,0.1484375,0.0,0.0,0.0
118,0.3716823979,0.004757254454,0.1484375,0.0,0.0,0.0
119,0.2461694023,0.01291680891,0.1484375,0.0,0.00390625,0.0
120,0.2149612212,0.002391082841,0.1484375,0.0,0.0,0.0
121,0.2375776891,0.001794582388,0.1484375,0.00390625,0.0,0.0
122,0.2827016322,0.0006478454265,0.1484375,0.0,0.0,0.0
123,0.1427601332,0.009578690121,0.1484375,0.0078125,0.0,0.0
124,0.1702797115,0.003252293997,0.109375,0.0,0.0,0.0
125,0.2527456343,0.02807789143,0.109375,0.109375,0.08203125,0.0
126,0.1390970949,0.009495715237,0.33203125,0.0,0.0,0.0
127,0.01621111727,0.007730852327,0.1484375,0.0,0.0,0.0
128,0.007003711057,0.0255721231,0.26171875,0.0,0.0,0.0
129,0.009586910376,0.03872097051,0.1484375,0.0,0.0,0.0
130,0.01303357605,0.01314525945,0.1484375,0.0,0.0,0.0
131,0.1394934443,0.0131915567,0.1484375,0.0078125,0.00390625,0.0
132,0.1295351646,0.002299831836,0.73828125,0.0,0.0,0.0
133,0.03083982923,0.03325840181,0.19921875,0.0,0.0,0.0
134,0.0159969355,0.01506368036,0.19921875,0.0,0.0,0.0
135,0.01929227288,0.04834247923,0.1484375,0.0,0.0,0.0
136,0.02888890076,0.01005676525,0.1484375,0.0,0.0,0.0
137,0.0349851056,0.008707639389,0.1484375,0.0,0.0,0.0
138,0.01895824725,0.004866935537,0.1484375,0.0,0.0,0.0
139,0.02610627395,0.01320377143,0.109375,0.0,0.0,0.0
140,0.007371219977,0.02964300393,0.1484375,0.0,0.0,0.0
141,0.04057924194,0.01609847913,0.1484375,0.00390625,0.01953125,0.0
142,0.01838238391,0.03855736376,0.109375,0.0,0.00390625,0.0
143,0.01699725878,0.008415436681,0.109375,0.0,0.0,0.0
144,0.02134232715,0.018609035,0.1484375,0.19921875,0.26171875,0.0
145,0.02081005179,0.009935539056,0.1484375,0.0,0.0,0.0
146,0.03767598546,0.01025636851,0.1484375,0.0,0.0078125,0.0
147,0.01832294389,0.02760007188,0.19921875,0.0,0.0,0.0
148,0.02335202823,0.01152316391,0.1484375,0.01953125,0.1484375,0.0
149,0.02899093099,0.01136874151,0.08203125,0.0,0.0,0.0
150,0.01807935538,0.009068507951,0.19921875,0.03125,0.19921875,0.0
151,0.07092743429,0.04301130256,0.1484375,0.05859375,0.01953125,0.0
152,0.05040849772,0.01570387798,0.1484375,0.00390625,0.04296875,0.0
153,0.08133586237,0.02252491143,0.1484375,0.0,0.0,0.0
154,0.05557703082,0.02133859348,0.1484375,0.0,0.00390625,0.0
155,0.03427297378,0.01147219281,0.1484375,0.04296875,0.26171875,0.0
156,0.1099127919,0.01048334163,0.19921875,0.04296875,0.109375,0.0
157,0.03733726296,0.0085433619,0.109375,0.109375,0.109375,0.0
158,0.0228495158,0.007686817248,0.1484375,0.00390625,0.03125,0.0
159,0.05129168235,0.006226874824,0.19921875,0.04296875,0.1484375,0.0
160,0.08211285711,0.01029332003,0.1484375,0.08203125,0.05859375,0.0
161,0.07053757076,0.003792001057,0.1484375,0.08203125,0.1484375,0.0
162,0.02646952942,0.01278785892,0.1484375,0.03125,0.08203125,0.0
163,0.02182158833,0.02701343753,0.1484375,0.0,0.00390625,0.0
164,0.02192345646,0.007390913567,0.1484375,0.00390625,0.0,0.0
165,0.0293060005,0.006573621228,0.19921875,0.04296875,0.19921875,0.0
166,0.01841413816,0.005191036274,0.109375,0.0,0.0,0.0
167,0.0258740728,0.01121329746,0.1484375,0.05859375,0.08203125,0.0
168,0.02176365741,0.01966420983,0.1484375,0.1484375,0.5,0.0
169,0.01068002123,0.001865123857,0.1484375,0.109375,0.05859375,0.0
170,0.005461664688,0.0028180506,0.33203125,0.00390625,0.0,0.0
171,0.005418169502,0.002327910538,0.1484375,0.0,0.0,0.0
172,0.01222633296,0.002735350001,0.19921875,0.01171875,0.0,0.0
173,0.0229749424,0.002672811394,0.26171875,0.01953125,0.0,0.0
174,0.1010586849,0.001069585622,0.66796875,0.0,0.0,0.0
175,0.01144304928,0.002225992785,0.1484375,0.0,0.0,0.0
176,0.01186057053,0.003940887651,0.33203125,0.00390625,0.0,0.0
177,0.01846168137,0.001135680864,0.26171875,0.0078125,0.0,0.0
178,0.02355717352,0.009302140417,0.19921875,0.00390625,0.00390625,0.0
179,0.05071375111,0.02094837484,0.109375,0.04296875,0.01171875,0.0
180,0.01873988072,0.002729288494,0.1484375,0.00390625,0.0,0.0
181,0.07185012598,0.001662634289,0.1484375,0.04296875,0.5,0.0
182,0.03548814078,0.001373384499,0.1484375,0.015625,0.015625,0.0
183,0.03749313689,0.007878953214,0.19921875,0.0,0.0,0.0
184,0.03628921391,0.00275707726,0.1484375,0.0,0.0,0.0
185,0.06593104851,0.001617993018,0.1484375,0.0,0.0,0.0
186,0.006561691803,0.02399570143,0.26171875,0.015625,0.01171875,0.0
187,0.02460165177,0.03326631957,0.1484375,0.0,0.0,0.0
188,0.1523755904,0.02284429903,0.1484375,0.109375,0.05859375,0.0
189,0.1799186278,0.004271996681,0.19921875,0.00390625,0.00390625,0.0
190,0.0419702752,0.003684864568,0.1484375,0.0,0.0,0.0
191,0.01842899933,0.000872396359,0.26171875,0.0,0.0,0.0
192,0.03022409801,0.004891202991,0.19921875,0.26171875,0.03125,0.0
193,0.1799754826,0.008575634871,0.1484375,0.03125,0.00390625,0.0
194,0.03311665404,0.004233719744,0.1484375,0.0,0.0,0.0
195,0.02305494182,0.002428991583,0.109375,0.00390625,0.00390625,0.0
196,0.01286762289,0.00372086393,0.26171875,0.00390625,0.00390625,0.0
197,0.01050192552,0.002272973053,0.80078125,0.0,0.0,0.0
198,0.008108240773,0.00230902859,0.19921875,0.00390625,0.03125,0.0
199,0.01063143856,0.003191473824,0.19921875,0.00390625,0.109375,0.0
200,0.01395602466,0.004049308874,0.1484375,0.5,0.04296875,0.0
201,0.04243138488,0.006508130523,0.19921875,0.01953125,0.015625,0.0
202,0.00860059615,0.004014096443,0.1484375,0.0,0.0,0.0
203,0.05235748367,0.002166705709,0.33203125,0.00390625,0.0,0.0
204,0.04106035666,0.004628784914,0.19921875,0.01171875,0.00390625,0.0
205,0.02129127107,0.004308480836,0.1484375,0.01171875,0.00390625,0.0
206,0.01468249643,0.00252870888,0.1484375,0.0,0.015625,0.0
207,0.009725649496,0.006312435726,0.109375,0.0,0.0,0.0
208,0.01167503733,0.002650277683,0.1484375,0.0,0.0,0.0
209,0.01043196739,0.002317805755,0.19921875,0.00390625,0.0078125,0.0
210,0.01203321446,0.006663042526,0.1484375,0.015625,0.00390625,0.0
211,0.01163754159,0.03834584009,0.1484375,0.01953125,0.01953125,0.0
212,0.0170130851,0.005838823169,0.1484375,0.05859375,0.015625,0.0
213,0.03947560318,0.004646815897,0.19921875,0.01171875,0.0078125,0.0
214,0.04144348836,0.002615435263,0.19921875,0.05859375,0.19921875,0.0
215,0.007298755984,0.00909970834,0.1484375,0.00390625,0.00390625,0.0
216,0.02568602768,0.004137267167,0.1484375,0.0078125,0.0078125,0.0
217,0.02762187863,0.01453053103,0.19921875,0.03125,0.26171875,0.0
218,0.1421265416,0.02403046502,0.1484375,0.08203125,0.33203125,0.0
219,0.07465195039,0.004658259696,0.33203125,0.0,0.0,0.0
220,0.01211839353,0.007383547558,0.109375,0.0078125,0.00390625,0.0
221,0.01570080901,0.1134270986,0.19921875,0.03125,0.00390625,0.0
222,0.02074938646,0.08702435572,0.26171875,0.05859375,0.04296875,0.0
223,0.03538300383,0.01978078253,0.1484375,0.01171875,0.00390625,0.0
224,0.03198528397,0.02070450619,0.109375,0.0078125,0.00390625,0.0
225,0.1303279804,0.00774110845,0.1484375,0.00390625,0.00390625,0.0
226,0.09061438281,0.0142499297,0.19921875,0.0078125,0.00390625,0.0
227,0.6861441096,0.003407288907,0.19921875,0.0,0.0,0.0
228,0.1745170391,0.005140797166,0.1484375,0.0,0.0,0.0
229,0.01529730265,0.01140146996,0.19921875,0.0,0.0,0.0
230,0.2983625315,0.02376746459,0.1484375,0.0,0.0,0.0
231,0.3280119953,0.007958820849,0.19921875,0.0,0.0,0.0
232,0.16410575,0.008135112198,0.1484375,0.0,0.0,0.0
233,0.08804005751,0.01855241776,0.1484375,0.00390625,0.0,0.0
234,0.06453870429,0.05701050591,0.19921875,0.0,0.0,0.0
235,0.03953355229,0.02838191822,0.1484375,0.0,0.0,0.0
236,0.03475391539,0.03311692203,0.1484375,0.0,0.0,0.0
237,0.04364758887,0.0897506165,0.19921875,0.0,0.0,0.0
238,0.0197364601,0.006850201621,0.1484375,0.0,0.0,0.0
239,0.6653316749,0.01138810283,0.1484375,0.0,0.0,0.0
240,0.03078625783,0.01925017264,0.19921875,0.0,0.0,0.0
241,0.06711531145,0.02625099837,0.19921875,0.0,0.0,0.0
242,0.1077790854,0.007281467727,0.19921875,0.0,0.0,0.0
243,0.1078600279,0.005348696047,0.1484375,0.0,0.0,0.0
244,0.2530320445,0.02424858792,0.109375,0.0,0.0,0.0
245,0.1428312513,0.01438654191,0.1484375,0.0,0.0,0.0
246,0.1563424334,0.01267684406,0.1484375,0.0,0.0,0.0
247,0.1113067562,0.0153078745,0.19921875,0.0,0.0,0.0
248,0.1054660616,0.03154308438,0.1484375,0.0,0.0,0.0
249,0.2194520625,0.008626250261,0.1484375,0.0,0.0,0.0
250,0.6133786629,0.00517198094,0.19921875,0.0,0.0,0.0
251,0.1682684481,0.02011366198,0.19921875,0.0,0.0,0.0
252,0.2123042581,0.04072085853,0.1484375,0.0,0.0,0.0
253,0.1764492406,0.03876120664,0.1484375,0.0,0.0,0.0
254,0.214570887,0.02757909777,0.1484375,0.0,0.0,0.0
255,0.3726793935,0.05315614017,0.1484375,0.0,0.00390625,0.0
256,0.4834096531,0.01386616905,0.19921875,0.00390625,0.015625,0.0
257,0.2527017072,0.02111276639,0.1484375,0.0,0.0,0.0
258,0.413583344,0.01808726626,0.19921875,0.0,0.00390625,0.0
259,0.5364245733,0.02456359294,0.1484375,0.0,0.0,0.0
260,0.5196470732,0.01539680843,0.1484375,0.0,0.0,0.0
261,0.5004402757,0.005825525539,0.19921875,0.0,0.0,0.0
262,0.2562972708,0.02507876619,0.1484375,0.0,0.0,0.0
263,0.1593963879,0.03926180248,0.1484375,0.0,0.0,0.0
264,0.132667257,0.007309785554,0.1484375,0.0,0.0,0.0
265,0.1089072705,0.03972305627,0.109375,0.0,0.0,0.0
266,0.111839547,0.0161978387,0.109375,0.0,0.0,0.0
267,0.06822840869,0.02114545523,0.1484375,0.0,0.0,0.0
268,0.689130779,0.007834889032,0.1484375,0.0,0.0,0.0
269,0.1575444133,0.04056195731,0.1484375,0.0,0.0,0.0
270,0.2284962893,0.01383129063,0.1484375,0.0,0.0,0.0
271,0.01617315675,0.01616393311,0.19921875,0.0,0.0,0.0
272,0.01329651347,0.06062300132,0.109375,0.0,0.0,0.0
273,0.01112873781,0.01493977858,0.19921875,0.0,0.0,0.0
274,0.1397361943,0.01449303429,0.19921875,0.0,0.0,0.0
275,0.1119180731,0.01667869007,0.1484375,0.0,0.0,0.0
276,0.02838846535,0.01774205709,0.1484375,0.0,0.0,0.0
277,0.04042724472,0.02691640915,0.109375,0.0,0.0,0.0
278,0.08270017932,0.005077195106,0.19921875,0.0,0.0,0.0
279,0.717185095,0.002573933635,0.1484375,0.0,0.0,0.0
280,0.07458675288,0.01041780647,0.19921875,0.0,0.0,0.0
281,0.02732048592,0.01053931212,0.1484375,0.0,0.0,0.0
282,0.03380105435,0.01586554326,0.1484375,0.0,0.0,0.0
283,0.0301083679,0.007156056084,0.19921875,0.0,0.0,0.0
284,0.02390245254,0.009619652464,0.109375,0.0,0.0,0.0
285,0.02612523128,0.01810636737,0.1484375,0.01171875,0.0,0.0
286,0.02305822424,0.01801263389,0.1484375,0.0,0.0,0.0
287,0.02490153328,0.005413774208,0.1484375,0.0,0.0,0.0
288,0.03297551509,0.02074352298,0.1484375,0.0,0.0,0.0
289,0.2742738,0.02562708853,0.1484375,0.0,0.0,0.0
290,0.6691893136,0.006738549992,0.1484375,0.0,0.0,0.0
291,0.1886431224,0.05160588125,0.1484375,0.0,0.0,0.0
292,0.07206076606,0.02294332141,0.1484375,0.0,0.0,0.0
293,0.07931810321,0.06712314955,0.19921875,0.0,0.0,0.0
294,0.05764286408,0.02042889009,0.109375,0.0,0.0,0.0
295,0.03691264996,0.04044306639,0.19921875,0.0,0.0,0.0
296,0.3117061948,0.07276547084,0.1484375,0.0,0.0,0.0
297,0.3676778712,0.003665833858,0.1484375,0.0,0.0,0.0
298,0.2238051932,0.005431825828,0.1484375,0.0,0.0,0.0
299,0.6857419988,0.008754269077,0.1484375,0.0,0.0,0.0
300,0.6331045677,0.01448637062,0.19921875,0.0,0.0,0.0
301,0.5830414638,0.005294271093,0.19921875,0.0,0.0,0.0
302,0.6455440576,0.003745742758,0.1484375,0.0,0.0,0.0
303,0.1974217385,0.008805209581,0.1484375,0.0,0.0,0.0
304,0.04171614929,0.01219230087,0.1484375,0.0,0.0,0.0
305,0.02585677456,0.01156731193,0.109375,0.0,0.0,0.0
306,0.4188623966,0.004073157345,0.109375,0.0,0.0,0.0
307,0.203635668,0.008453100413,0.19921875,0.0,0.0,0.0
308,0.4004525516,0.008180647314,0.109375,0.0,0.0,0.0
309,0.6771707813,0.01224911415,0.1484375,0.0,0.0,0.0
310,0.7073425819,0.02558374071,0.109375,0.0,0.0,0.0
311,0.2780404563,0.01100455431,0.109375,0.0,0.0,0.0
312,0.04351339843,0.01215060164,0.1484375,0.0,0.0,0.0
313,0.6557042946,0.003547391916,0.1484375,0.0,0.0,0.0
314,0.0502415985,0.00561610355,0.1484375,0.0,0.0,0.0
315,0.0570221019,0.01761020255,0.1484375,0.0,0.0,0.0
316,0.0472860544,0.009607868415,0.19921875,0.0,0.0,0.0
317,0.4149378802,0.008309767047,0.1484375,0.0,0.0,0.0
318,0.6466846536,0.006938959133,0.1484375,0.0,0.00390625,0.0
319,0.6513323183,0.02501698005,0.1484375,0.00390625,0.00390625,0.0
320,0.5822116993,0.01289967627,0.1484375,0.0,0.0,0.0
321,0.1734800115,0.01965672238,0.1484375,0.00390625,0.0,0.0
322,0.2958882429,0.02090477448,0.109375,0.109375,0.01171875,0.0
323,0.2510310314,0.02524066417,0.1484375,0.00390625,0.00390625,0.0
324,0.6682433069,0.01766772669,0.19921875,0.0,0.0,0.0
325,0.1348099356,0.004199739293,0.1484375,0.0,0.00390625,0.0
326,0.1926416811,0.02120209782,0.19921875,0.0,0.0,0.0
327,0.125385287,0.01129935619,0.1484375,0.0,0.0,0.0
328,0.6405410005,0.01727793235,0.1484375,0.0,0.0,0.0
329,0.6771690836,0.004143703272,0.19921875,0.0,0.0,0.0
330,0.7007229696,0.008628064403,0.1484375,0.0,0.0,0.0
331,0.6044584836,0.005662482899,0.19921875,0.0,0.0,0.0
332,0.6765386179,0.01143525702,0.19921875,0.0,0.0,0.0
333,0.7150212745,0.009396897305,0.1484375,0.0,0.0,0.0
334,0.688074558,0.01098703206,0.109375,0.0,0.0,0.0
335,0.6631056776,0.007362854628,0.1484375,0.0,0.0,0.0
336,0.5494061075,0.03824472344,0.19921875,0.0,0.0,0.0
337,0.0564207059,0.02803232719,0.19921875,0.0,0.0,0.0
338,0.6289277906,0.008150740526,0.1484375,0.0,0.0,0.0
339,0.6715825786,0.01305064059,0.1484375,0.0,0.0,0.0
340,0.7067927639,0.033586496,0.109375,0.0,0.0,0.0
341,0.6671046371,0.02126741326,0.1484375,0.0,0.0,0.0
342,0.6064053933,0.01667045596,0.1484375,0.0,0.0,0.0
343,0.0697651938,0.01573257454,0.1484375,0.0,0.0,0.0
344,0.2403055944,0.01620632819,0.1484375,0.0,0.0,0.0
345,0.5712331499,0.005110432696,0.19921875,0.0,0.0,0.0
346,0.6442592988,0.004556483376,0.1484375,0.0,0.0,0.0
347,0.5263623456,0.02319828215,0.1484375,0.0,0.0,0.0
348,0.5118654499,0.01154644428,0.109375,0.0,0.0,0.0
349,0.562928925,0.05881317857,0.1484375,0.0,0.0,0.0
350,0.6163143357,0.02778142655,0.109375,0.0,0.0,0.0
351,0.6226983726,0.03206486859,0.19921875,0.0,0.0,0.0
352,0.6344971349,0.07617296632,0.1484375,0.0,0.0,0.0
353,0.5932527944,0.03881513067,0.1484375,0.0,0.0,0.0
354,0.5393093675,0.05369353625,0.19921875,0.0,0.0,0.0
355,0.5662385841,0.01319181242,0.19921875,0.0,0.0,0.0
356,0.1538766154,0.0179955008,0.1484375,0.0,0.0,0.0
357,0.7462522358,0.009893058271,0.1484375,0.0,0.0,0.0
358,0.04371294843,0.006943778668,0.1484375,0.0,0.0,0.0
359,0.5222134004,0.02010488853,0.1484375,0.0,0.0,0.0
360,0.4663444919,0.01177413637,0.1484375,0.0,0.0,0.0
361,0.4376130531,0.01824479463,0.19921875,0.0,0.0,0.0
362,0.5612338444,0.02190726042,0.1484375,0.0,0.0,0.0
363,0.4023901574,0.008240874367,0.19921875,0.0,0.0,0.0
364,0.319006966,0.01899473497,0.1484375,0.0,0.0,0.0
365,0.02123860025,0.025519813,0.19921875,0.0,0.0,0.0
366,0.03024424252,0.009956865375,0.109375,0.0,0.0,0.0
367,0.01869521861,0.01144314541,0.19921875,0.00390625,0.0,0.0
368,0.763702624,0.009428322457,0.109375,0.0,0.0,0.0
369,0.02248192742,0.02471803709,0.1484375,0.0,0.0078125,0.0
370,0.02785987162,0.01050944974,0.1484375,0.0,0.0,0.0
371,0.01741891408,0.0234318381,0.1484375,0.0,0.0,0.0
372,0.01299181126,0.005909970846,0.1484375,0.0,0.0,0.0
373,0.03029679709,0.006762583687,0.1484375,0.0,0.0,0.0
374,0.04943782777,0.005015029567,0.1484375,0.0,0.0,0.0
375,0.0248719098,0.005325167991,0.1484375,0.0,0.0,0.0
376,0.01771681982,0.0133559159,0.1484375,0.0,0.0,0.0
377,0.04699111328,0.01552525758,0.1484375,0.0,0.0,0.0
378,0.2050098635,0.005819174109,0.1484375,0.0,0.0,0.0
379,0.7760987348,0.01010171093,0.19921875,0.0,0.0,0.0
380,0.1797301653,0.03455017236,0.1484375,0.0,0.0,0.0
381,0.5664493496,0.00953822216,0.1484375,0.0,0.0,0.0
382,0.4198578718,0.007618956259,0.1484375,0.0,0.0,0.0
383,0.2641348458,0.01008280663,0.109375,0.0,0.0,0.0
384,0.388274665,0.01090968616,0.1484375,0.0,0.0,0.0
385,0.3193967173,0.005064852966,0.1484375,0.0,0.0,0.0
386,0.2193041849,0.01214049641,0.109375,0.0,0.0,0.0
387,0.2482874976,0.04051885415,0.19921875,0.0,0.0,0.0
388,0.09208144012,0.01014719075,0.1484375,0.0,0.0,0.0
389,0.0704113796,0.02516054164,0.1484375,0.0,0.0,0.0
390,0.6501788855,0.006774871894,0.109375,0.4140625,0.19921875,0.0
391,0.6263464505,0.001978892453,0.1484375,0.01953125,0.01953125,0.0
392,0.4530432859,0.004754880188,0.19921875,0.04296875,0.80078125,0.0
393,0.4338962701,0.003958302405,0.1484375,0.05859375,0.8515625,0.0
394,0.5521112534,0.005985345058,0.1484375,0.00390625,0.80078125,0.0
395,0.6030854853,0.005828568759,0.19921875,0.015625,0.05859375,0.0
396,0.5104991846,0.003015358477,0.19921875,0.04296875,0.5,0.0
397,0.5605123694,0.00193180602,0.1484375,0.109375,0.015625,0.0
398,0.6357257123,0.002576243802,0.1484375,0.01953125,0.01171875,0.0
399,0.6307321052,0.000675271911,0.19921875,0.00390625,0.00390625,0.0
400,0.6658767651,0.001880741451,0.26171875,0.0,0.0,0.0
401,0.3529662308,0.03955830055,0.19921875,0.08203125,0.4140625,0.0
402,0.6367395019,0.003205731369,0.1484375,0.05859375,0.05859375,0.0
403,0.5436945909,0.01383367242,0.19921875,0.0078125,0.80078125,0.0
